station_id,station_name
6200,"Schönefeld, Flughafen*, Germany"
6212,"Oldenburg(verkehrsstation), Germany"
6201,"Oder, Schwedt, Germany"
6204,"Ostfriesischeinseln, Germany"
6211,"Salzgitter-drütte, Germany"
6203,"Göttingen(verkehrsstation), Germany"
6209,"Wolfsburg (verkehrsstation), Germany"
6219,"harlingerode, Oker, Germany"
6215,"Hannover, Germany"
6216,"Lüneburgerheide, Germany"
6224,"Weserbergland, Germany"
6210,"Wesermündung, Germany"
6218,"Wendland, Germany"
6226,"Eichsfeld, Germany"
6221,"Jadebusen, Germany"
6227,"Elbmündung, Germany"
6220,"Ostfriesland, Germany"
6236,"San Cristobal, Bogota, Colombia"
6225,"Solling-süd, Germany"
6228,"Emsland, Germany"
6222,"Allertal, Germany"
6253,"Bethune Stade, Nord-Pas-de-Calais, France"
6223,"Altesland, Germany"
6265,"Valenciennes Acacias, Nord-Pas-de-Calais, France"
6267,"Denain, Nord-Pas-de-Calais, France"
6239,"Suba, Bogota, Colombia"
6273,"Taos Fire Station, New Mexico, USA"
6272,"West Mesa, New Mexico, USA"
6237,"Usaquen, Bogota, Colombia"
6250,"Saint-omer, Nord-Pas-de-Calais, France"
6252,"St-Laurent-Blangy, Nord-Pas-de-Calais, France"
6264,"Cartignies, Nord-Pas-de-Calais, France"
6277,"Santa Teresa, New Mexico, USA"
6256,"Douai Theuriet, Nord-Pas-de-Calais, France"
6275,"Carlsbad, New Mexico, USA"
6274,"Holman Rd, New Mexico, USA"
6278,"Anthony, New Mexico, USA"
6271,Name not available
6285,"Laurel Oak Elementary, Collier, Florida, USA"
6283,"Melbourne, Brevard, Florida, USA"
6281,"Santa Fe Airport, New Mexico, USA"
6282,"St. Andrews State Park, Bay, Florida, USA"
6276,Name not available
6290,"Ellyson Industrial Park, Escambia, Florida, USA"
6289,"Mayo Clinic, Duval, Florida, USA"
6287,"Sheffield Elementary, Duval, Florida, USA"
6286,"Lake City - Veterans Domicile, Columbia, Florida, USA"
6288,"Mandarin Rd Site, Duval, Florida, USA"
6292,"USMC Reserve Center, Hillsborough, Florida, USA"
6284,"Vista View Park, Broward, Florida, USA"
63,"Eisenhower Park, New York, USA"
6303,"Belle Glade, Palm Beach, Florida, USA"
6295,"Tallahassee Community College, Leon, Florida, USA"
6293,"Sydney, Hillsborough, Florida, USA"
6307,"Bee Ridge Park, Sarasota, Florida, USA"
6309,"Seminole Community College, Seminole, Florida, USA"
6302,"Lake Isle Estates - Winter Park, Orange, Florida, USA"
6297,"Stuart, Martin, Florida, USA"
6294,"Bonifay Tri-County Airport, Holmes, Florida, USA"
6296,"Ocala - YMCA, Marion, Florida, USA"
6308,"Paw Park, Sarasota, Florida, USA"
6306,"Woodlawn Beach Middle School, Santa Rosa, Florida, USA"
6310,"Daytona - Blind Services, Volusia, Florida, USA"
6298,Name not available
6320,"Fort Collins - CSU Facilities, Colorado, USA"
6322,"Greeley - Hospital, Colorado, USA"
6325,"Longmont - Municipal, Colorado, USA"
6311,"Winkler Pump Station, Lee, Florida, USA"
6323,"I-25 Denver, Colorado, USA"
6315,"Chatfield Park, Colorado, USA"
6321,"PM2.5, Grand Jct. Powell, Colorado, USA"
6316,"Colorado College, Colorado, USA"
6312,"Palatka Barge Port, Putnam, Florida, USA"
6337,"Klundert, Brabant"
6313,Name not available
6340,"Edinburgh Currie, United Kingdom"
6342,"Lisburn Dunmurry Seymour Hill, United Kingdom"
6345,"Eggenstein, Germany"
6360,"Borny, Metz-Est, France"
6338,"Zevenbergen, Brabant"
6328,"Welby, Colorado, USA"
6365,"Fléville, Nancy-Sud, France"
6359,"Récollets, Metz-Centre, France"
6346,"Winkelshorst, Enschede"
6372,"Av. Miribel, Belleville-sur-Meuse - D603, France"
6363,"Charles III, Nancy-Centre, France"
6374,"Rue Saint-Maur, Lunéville-D31, France"
6364,"Avenue de la Libérati, Nancy-D400, France"
6366,"Neuves-Maisons, Nancy-Sud, France"
6373,"Héming, Deux Sarres, France"
6377,"Jonville, Plaine de Woëvre, France"
6369,"Thionville-Centre, France"
6367,"Pont-à-Mousson-Centre, France"
6388,"Lons-le-Saunier, France"
6376,"Carling, Pays Naborien, France"
6389,"Montbéliard Centre, France"
637,"Mǔdān high-tech zone, Heze (菏泽牡丹高新区)"
6384,"Epinal, Vallée de la Moyenne Moselle, France"
6390,"Vesoul, France"
6387,"Besançon Prévoyance, France"
6382,"Atton, Vallée de la Moselle, France"
6401,"Fenghua Xikou government, Ningbo (奉化/溪口镇政府)"
6408,"Takamatsucho, Takamatsu, Kagawa, Japan (東部運動公園高松市)"
6386,Name not available
6392,"Montandon, France"
6400,"Jiangbei cí chéng chéng xiào, Ningbo (江北/慈城成校)"
6391,"Dole, France"
6406,"Kamikura, Shingu, Wakayama, Japan (新宮高校新宮市)"
6422,"Greensburg, Pennsylvania, USA"
6424,"New Garden - Airport, Pennsylvania, USA"
6423,"Harrisburg, Pennsylvania, USA"
6414,"Paray-le-Fresil (03), Rurale, Auvergne, France"
6433,Caversham
6438,Bunbury
6437,Quinns Rocks
6426,"Glassport High Street, Allegheny, Pennsylvania, USA"
6442,Winnellie
6435,South Lake
6436,Geraldton
6434,Name not available
6444,Adelaide CBD
6451,Spencer Gulf Whyalla
6439,Busselton
6450,Southern Adelaide Christies
6441,Collie
6443,Palmerston
6440,Albany
6446,North Western Adelaide Le Fevre 1
6447,North Western Adelaide Le Fevre 2
6455,"Sebastopol-103 Morris Street, Sonoma, California"
6467,"Xiangzhou Hangkong Road , Xiangyang, Hubei (襄阳襄州航空路)"
6473,"Fukuta, Saga, Japan (白石杵島郡白石町)"
6474,"Shimotsucho Kuroda, Kainan, Wakayama, Japan (加茂郷海南市)"
6456,"Paynes Prairie State Park, Alachua, Florida, USA"
646,"Northwest Water Company, Shijiazhuang (石家庄市西北水源)"
6468,"Muroran, Hokkaido Prefecture, Japan (御前水地区測定局室蘭市)"
647,"High-tech zone, Shijiazhuang (石家庄市高新区)"
6466,"High-tech Zone , Xiangyang, Hubei (襄阳高新管委会)"
6482,"Gajew, gm. Witonia, Poland"
6481,"Zamość, Poland"
6476,"Gobo, Wakayama, Japan (御坊監視支所御坊市)"
6471,"Suzu, Ishikawa, Japan (珠洲珠洲市)"
6479,"Biała Podlaska, Poland"
6486,"Pabianice, ul. Konstantynowska, Poland"
648,"Fenglong Montain, Shijiazhuang (石家庄市封龙山)"
6495,"García, Nuevo Leon, Mexico"
6480,"Lublin ul.Obywatelska, Poland"
6490,"Metrorrey, Nuevo Leon, Mexico"
649,"No. 12 middle school, Tangshan (唐山市12中)"
6487,"Piotrków, ul. Krakowskie Przedmieście 13, Poland"
65,"Fresh Kills West, New York, USA"
6494,"Pastora, Nuevo Leon, Mexico"
6506,"Secundaria, Mexico"
6507,"CICEG, Mexico"
6492,"Obispado, Nuevo Leon, Mexico"
6517,"Monroe Airport site, Louisiana, USA"
6513,"Baton Rouge Capitol site, Louisiana, USA"
6505,"Teódula, Mexico"
651,"Xiaoshanzi Station, Tangshan (唐山市小山子站)"
6509,"DIF, Mexico"
6518,"Thibodaux site, Louisiana, USA"
6519,"Westlake site, Louisiana, USA"
6508,"Cruz Roja, Mexico"
6525,"Włocławek-Okrzei, Poland"
6514,"Kenner site, Louisiana, USA"
6528,"airp. Inowrocław, Poland"
6527,"airp. Grudziądz, Poland"
6515,Name not available
6516,Name not available
6524,"Bydgoszcz-Warszawska, Poland"
6535,"Bielsko-Biała, ul. Kossak-Szczuckiej 19, Poland"
6542,"Rybnik, ul. Borki 37a, Poland"
6543,"Sosnowiec, ul. Lubelska 51, Poland"
6545,"Złoty Potok, leśniczówka Kamienna Góra, Poland"
6532,"Poznań 2 Ogród Botaniczny, Poland"
6529,"Koszalin ul. Armii Krajowej, Poland"
6530,"Szczecinek ul. Przemysłowa, Poland"
6536,"Częstochowa, ul. Baczyńskiego 2, Poland"
6533,"Konin ul. Wyszyńskiego, Poland"
6548,"Ustroń, Sanatoryjna 7, Poland"
6539,"Gliwice, ul. Mewy 34, Poland"
655,"City Monitoring Station, Qinhuangdao (秦皇岛市市监测站)"
6544,"Wodzisław, Gałczyńskiego 1, Poland"
6549,"Zabrze, ul. Skłodowskiej-Curie 34, Poland"
6540,"Katowice, ul Kossutha 6, Poland"
6551,"Połaniec, Poland"
6557,"Wschowa, Poland"
6550,"Nowiny ul. Parkowa, Poland"
6561,"Zielona Góra, Poland"
6560,"Gorzów Wielkopolski, Poland"
6554,"K-Koźle, Poland"
6547,"Tychy, ul. Tołstoja 1, Poland"
6558,"Sulęcin, Poland"
6569,"Lębork, Poland"
6559,"Żary, Poland"
6555,"Zdzieszowice, Poland"
657,"Shanhai Pass, Qinhuangdao (秦皇岛市第一关)"
6571,"Atemajac, Jalisco, Mexico"
6568,"Malbork, Poland"
6575,"Leblanc, Bourges, France"
6567,"Kościerzyna, Poland"
6580,"Montargis, France"
6584,"Pompidou, Tours, France"
658,"Contruction Plazz, Qinhuangdao (秦皇岛市建设大厦)"
6574,"Santa Fe, Jalisco, Mexico"
6578,"Gambetta, Orléans, France"
6573,"Oblatos, Jalisco, Mexico"
6589,"Verneuil, France"
6582,"Centre, Dreux, France"
6602,"Sadatomocho, Echizen, Fukui, Japan (今立越前市)"
6604,"Suginami, Ishioka, Ibaraki, Japan (石岡杉並石岡市)"
6603,"Chuo, Fukui, Japan (三方三方上中郡若狭町)"
6581,"La Bruyère, Tours, France"
6585,"La Source CNRS, Orléans, France"
6583,"Nord, Blois, France"
6607,"Ishii, Kasama, Ibaraki, Japan (笠間市役所笠間市)"
6593,"Dalton, Brive la Gaillarde, France"
6619,"Hiroekimae, Kure, Hiroshima, Japan (白岳小学校呉市)"
6611,"Edosaki, Inashiki, Ibaraki, Japan (江戸崎公民館稲敷市)"
6608,"Higashiishikawa, Hitachinaka, Ibaraki, Japan (常陸那珂勝田ひたちなか市)"
6606,"Nakagocho Kamisakurai, Kitaibaraki, Ibaraki, Japan (北茨城中郷北茨城市)"
6605,Name not available
6612,"Hokota, Hokota, Ibaraki, Japan (鉾田保健所鉾田市)"
6609,"Nonakacho, Hitachiomiya, Ibaraki, Japan (大宮野中常陸大宮市)"
6626,"Ennet der Ach (420 m von B179), Austria"
6628,"Eybnerstraße, hinter D. Gran-Str. 16, Sportpl. Sonderschule, Austria"
6615,"Anesaki, Ichihara, Chiba, Japan (市原姉崎市原市)"
6632,"C.P.Ochando, Almassora, Valencia, Spain"
6627,"Freizeitzentrum, Steinergasse, Austria"
6617,"Karuizawa, Kamagaya, Chiba, Japan (鎌ケ谷軽井沢鎌ケ谷市)"
6633,"Benicassim, Valencia, Spain"
6630,"Rabassa, Alacant, Valencia, Spain"
6643,"Albalat dels Tarongers, Valencia, Spain"
6631,"Elda, Valencia, Spain"
6629,"Amlacher Kreuzung, Austria"
6645,"CEA, Sagunt, Valencia, Spain"
6640,"Politècnic, València, Valencia, Spain"
6642,"Caudete de las Fuentes, Valencia, Spain"
664,"Road and Bridge Corporation, Xingtai (邢台市路桥公司)"
6634,"Burriana, Valencia, Spain"
6644,"Quart de Poblet, Valencia, Spain"
6649,"Funes, Navarra, Spain"
6655,"Sangüesa, Navarra, Spain"
6641,Name not available
6652,"Iturrama, Pamplona, Navarra, Spain"
6654,"Rotxapea, Pamplona, Navarra, Spain"
6651,"Olite, Navarra, Spain"
6656,"Tudela, Navarra, Spain"
6647,Name not available
6663,"Los Tojos, Cantabria, Spain"
6648,"Alsasua, Navarra, Spain"
6665,"Castro Urdiales, Cantabria, Spain"
6667,"Cros, Cantabria, Spain"
666,"Xingtai Normal College, Xingtai (邢台市邢师高专)"
6657,"Escuela de Minas, Cantabria, Spain"
6658,"Barreda, Cantabria, Spain"
6677,"Sant Adrià de Besòs, Catalunya, Spain"
6669,"Barcelona (Eixample), Catalunya, Spain"
6682,"Lleida, Catalunya, Spain"
6660,"Santander Centro, Cantabria, Spain"
6664,"Corrales de Buelna, Cantabria, Spain"
6686,"Tarragona (Bonavista), Catalunya, Spain"
6673,"Cubelles (Poliesportiu), Catalunya, Spain"
6662,"Reinosa, Cantabria, Spain"
6688,"Vandellòs (Els Dedalts), Catalunya, Spain"
6675,"Reus, Catalunya, Spain"
6684,"Mataró, Catalunya, Spain"
6678,"Sant Celoni, Catalunya, Spain"
6679,"Sant Vicenç dels Horts, Catalunya, Spain"
6689,"Vilafranca del Penedès, Catalunya, Spain"
6671,"Berga, Catalunya, Spain"
6706,"Purificación Tomás, Asturias, Spain"
6683,"Manresa, Catalunya, Spain"
6697,"La Felguera, Asturias, Spain"
6692,"Llaranes, Asturias, Spain"
6691,"Cangas, Asturias, Spain"
6702,"Castilla, Asturias, Spain"
6696,"Sama, Asturias, Spain"
67,"Albany, Oregon, USA"
6710,"Llodio, Laudio, País Vasco, Spain"
6712,"Valderejo, Gaubea, Valdegovía, País Vasco, Spain"
6707,"Lugones Instituto, Asturias, Spain"
6711,"Agurain, Salvatierra, País Vasco, Spain"
6708,"Trubia, Asturias, Spain"
6714,"Los Herran, Vitoria-Gasteiz, País Vasco, Spain"
6720,"Lezo, País Vasco, Spain"
6709,"Elciego, País Vasco, Spain"
6732,"Mazarredo, Bilbao, País Vasco, Spain"
6716,"Pagoeta, Aia, País Vasco, Spain"
6717,"Azpeitia, País Vasco, Spain"
6738,"Mundaka, País Vasco, Spain"
6724,"Ategorrieta, San Sebastián, Donostia, País Vasco, Spain"
6726,"Zumarraga, País Vasco, Spain"
6718,"Beasain, País Vasco, Spain"
6742,"Zalla, País Vasco, Spain"
6728,"Zelaieta Parque, Amorebieta-Etxano, País Vasco, Spain"
6737,"Algorta, Getxo, País Vasco, Spain"
6721,Name not available
6736,"Durango, País Vasco, Spain"
6751,"Las Galanas-SS Gomera, Canarias, Spain"
674,"Century Compound, Zhangjiakou (张家口市世纪豪园)"
6739,"Muskiz, País Vasco, Spain"
6754,"Granadilla, Canarias, Spain"
6779,"Polideportivo Afonso-Arucas, Canarias, Spain"
6756,"San Isidro, Canarias, Spain"
6771,"San Antonio-Breña Baja, Canarias, Spain"
6755,"Medano, Canarias, Spain"
6763,"Agüimes, Canarias, Spain"
6792,"Arrecife, Canarias, Spain"
6793,"Las Balsas-S. Andrés y Sauces, Canarias, Spain"
6777,"Parque de San Juan-Telde, Canarias, Spain"
6753,"Galletas, Canarias, Spain"
6766,"Balsa de Zamora-Los Realejos, Canarias, Spain"
6797,"airp. Toruń, Poland"
680,"Cultural Center, Chengde (承德市文化中心)"
6787,"La Hidalga-Arafo, Canarias, Spain"
6762,"El Charco-Pto del Rosario, Canarias, Spain"
6758,"San Agustin, Canarias, Spain"
6794,"Echedo-Valverde, Canarias, Spain"
6804,"Revin, Champagne Ardenne, France"
6796,"Wurmberg, Germany"
6795,"Tefía-Puerto del Rosario, Canarias, Spain"
6799,"Szczecin ul. Piłsudskiego, Poland"
6802,"Dolgoprud, Moscow, Moscow, Russia (Долгопрудная, Москва)"
6810,"La Tour, Troyes, Champagne Ardenne, France"
6813,"Charleville-Mézières, Champagne Ardenne, France"
6803,"Melitopolskaya, Moscow, Moscow, Russia (Мелитопольская, Москва)"
6800,"Szczecin ul. Andrzejewskiego, Poland"
6801,"Olesno, Poland"
6811,"Sainte-Savine, Troyes, Champagne Ardenne, France"
6808,"Châlons-en-Champagne, Champagne Ardenne, France"
6807,"Jean d'Aulan, Reims, Champagne Ardenne, France"
6812,"Saint-Dizier, Champagne Ardenne, France"
6809,"Rempart Perrier, Épernay, Champagne Ardenne, France"
6817,"City Hall, Chiangmai, Thailand (ศาลากลางเชียงใหม่)"
682,"BDA, Chengde (承德市开发区)"
6818,"Regional Environmental Office 8, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 8 ราชบุรี)"
6821,"Chuocho, Shimada, Shizuoka, Japan (島田市役所島田市)"
6828,"Saijochuo, Higashihiroshima, Hiroshima, Japan (東広島西条小学校東広島市)"
6827,"Enzankamishiogo, Koshu, Yamanashi, Japan (東山梨甲州市)"
683,"Ligong, Chengde (承德市离宫)"
6824,"Kokubo, Kofu, Yamanashi, Japan (国母自排甲府市)"
6814,"Provincial Administrative Organization, Samut Sakhon, Thailand (องค์การบริหารส่วนจังหวัดสมุทรสาคร)"
6825,"Kamiyoshida, Fujiyoshida, Yamanashi, Japan (吉田富士吉田市)"
6826,"Otsukimachi Hanasaki, Otsuki, Yamanashi, Japan (大月大月市)"
6835,"Zona Pasaj Micalaca, Arad, Romania"
6829,"Mibu, Hiroshima, Japan (北広島町山県郡北広島町)"
6831,"Str. Tudor Vladimirescu, Zlatna, Romania"
6836,"str. Dorobanti, Nadlac, Romania"
6832,"Com. Calinesti, Radu Negru, Romania"
6843,"Calea Bucureşti, Braşov, Romania"
6833,"Com. Budeasa, Caloteşti, Romania"
6830,"Str. M. Kogălniceanu, Sebeş, Romania"
6834,"Com. Oarja, Oarja, Romania"
6837,"Bdul. Dacia, Oradea, Romania"
6838,"Str. Nufărului, Oradea, Romania"
6840,"Str. Calea Galaţi, Brăila, Romania"
6845,"Str. Focsani, Ramnicu Sarat, Romania"
6839,"Comuna Tetchea, Tetchea, Romania"
6859,"Aleea Biciclistilor, Hunedoara, Romania"
6848,"Str. Rozelor, Oţelu Roşu, Romania"
6853,"Str. Brestei, Breasta, Romania"
6846,"Str. Prelungirea Bucuresti, Calarasi, Romania"
6852,"Str. Teilor, Fieni, Romania"
6850,"Str. Sănătăţii, Năvodari, Romania"
686,"TV Broadcast Station, Cangzhou (沧州市电视转播站)"
6855,"Comuna Valiug, Semenic, Romania"
6865,"Str. Libertăţii, Târgu Mureş, Romania"
6868,"Str. Piata Victoriei, Ploieşti, Romania"
6857,"Str. 1 Decembrie 1918, Tecuci, Romania"
6851,"Str. Vlad Ţepeş, Târgovişte, Romania"
687,"Environmental Monitoring Supervision Center, Langfang (廊坊市环境监测监理中心)"
6860,"Str. Industriei, Urziceni, Romania"
6874,"Str. Somesului, Carei, Romania"
6867,"Str. Rampei, Tarnaveni, Romania"
6876,"Str. Ostrovei, Râmnicu Vâlcea, Romania"
6872,"Str. Meteorologiei, Zalău, Romania"
6873,"Str. Ioan Slavici, Satu Mare, Romania"
6861,Name not available
6862,Name not available
6871,"Aleea Castanilor, Copşa Mică, Romania"
6883,"Marseille Rabatau, PACA, France"
6877,"Str. Stefan Cel Mare, Vaslui, Romania"
6870,"Str. Hipodromului, Sibiu, Romania"
6875,"Str.Alexandru cel Bun, Siret, Romania"
6878,"Gap Commanderie, PACA, France"
6885,"Nice Aeroport, PACA, France"
689,"BDA, Langfang (廊坊市开发区)"
6880,"Le Pontet, PACA, France"
6887,"Promenade Des Anglais, PACA, France"
6899,"Gardanne, PACA, France"
6901,"Brignoles, PACA, France"
6892,"Antibes Jean Moulin, PACA, France"
6881,"Manosque, PACA, France"
6893,"Avignon Mairie, PACA, France"
6896,"Cannes Broussailles, PACA, France"
6898,"Peillon, PACA, France"
69,"Baker City, Oregon, USA"
6911,"Brandon, Manitoba, Canada"
6908,"Winnipeg Scotia St., Manitoba, Canada"
6910,"Flin Flon, Manitoba, Canada"
6916,"Chancy Park, Clinton, Iowa, USA"
6919,"Emmetsburg, Iowa, USA"
6914,"Lake Sugema, Iowa, USA"
6921,"High School E Campus, Muscatine, Iowa, USA"
6920,"Hoover School, Iowa City, Iowa, USA"
6913,"Jefferson School, Davenport, Iowa, USA"
6924,"Carpenter, Des Moines, Iowa, USA"
6915,"Linwood Mining, Buffalo, Iowa, USA"
6929,"Kamihonmachi, Ono, Hyogo Prefecture, Japan (上本町小野市)"
693,"Electrical Machine North Factory, Hengshui (衡水市电机北厂)"
6922,"Viking Lake, Iowa, USA"
6917,"Rainbow Park, Clinton, Iowa, USA"
6923,"Water Tower, Waterloo, Iowa, USA"
6930,"Noguchihara, Beppu, Oita Prefecture, Japan (青山中学校別府市)"
6933,"Miemachi Ichiba, Bungoono, Oita Prefecture, Japan (豊肥保健所豊後大野市)"
6965,"San Salvador Centro, El Salavor"
6935,"Cheremushki, Moscow, Moscow, Russia (Черемушки, Москва)"
6932,"Miyamotomachi, Tsukumi, Oita Prefecture, Japan (津久見市役所津久見市)"
6934,"Hayami District, Oita Prefecture, Japan (日出町鷹匠速見郡日出町)"
696,"Qinjian street, Tianjin (天津勤俭道)"
6942,"Cotocollao, Quito, Ecuador"
6931,"Usuki, Usuki, Oita Prefecture, Japan (臼杵市役所臼杵市)"
6926,"Aioi, Hyogo Prefecture, Japan (池ノ内相生市)"
6979,"Zwevegem, Belgium"
6973,"Menen, Belgium"
6985,"Berendrecht, Belgium"
6977,"Roeselare (haven), Belgium"
6970,"Glebovskaya, Moscow, Moscow, Russia (Глебовская, Москва)"
6964,"Matoury Kalou, Guyane, France"
6978,"Moerkerke, Belgium"
6988,"Dessel, Belgium"
6994,"Aarschot, Belgium"
6986,"Hoboken, Belgium"
6983,"Sint-kruiswinkel, Belgium"
6995,"Walshoutem, Belgium"
7002,"Municipal party committee, Guangan (广安市委)"
6996,"Vilvoorde, Belgium"
6966,Name not available
6974,"Oostrozebeke, Belgium"
7012,"fènghuáng district, Dazhou (达州凤凰小区)"
7028,"Ronggui street committee, Foshan (佛山容桂街道办)"
702,"Yuejin Road, Tianjin (天津跃进路)"
700,"Huaihe street, Tianjin (天津淮河道)"
7007,"Jianan plant, Yaan (雅安建安厂)"
705,"Yongming road, Tianjin (天津永明路)"
70,"Beaverton, Oregon, USA"
7,"Dorset, Ontario, Canada"
704,"No.4 street, Tianjin (天津第四大街)"
7046,"Monitoring station, Guangyuan (广元监测站)"
7030,"yuán xī, Heyuan (河源源西)"
7038,"dōngxìng, Jieyang (揭阳东兴)"
7069,"Ngari Station, Ngari Sanai (阿里地区阿里监测站)"
7079,"City Environmental Monitoring Station, Yongzhou (永州市环境监测站)"
7067,"Nagqu Stations, Nagqu (那曲地区那曲监测站)"
7080,"Lingling District Environmental Protection Bureau, Yongzhou (永州零陵区环保局)"
7044,"Old Town, Guangyuan (广元老城)"
7074,"City EPA, Yiyang (益阳市环保局)"
707,"Jingu Road, Tianjin (天津津沽路)"
7095,"Government Huaishang District, Bangbu (蚌埠淮上区政府)"
7086,"Yalong Bay, Sanya (三亚亚龙湾 )"
7082,"Lengshuitan District Environmental Protection Bureau, Yongzhou (永州冷水滩区环保局)"
709,"Hexi Yijing road, Tianjin (天津河西一经路)"
7098,"Panji District Government, Huainan (淮南潘集区政府)"
7089,"shì běi shī dà wàn níng fùzhōng, Wanning (万宁市北师大万宁附中)"
7094,"Bengbu College, Bangbu (蚌埠蚌埠学院)"
7100,"Xiejiaji District Government, Huainan (淮南谢家集区政府)"
710,"Jianshe Road, Tianjin (天津建设路)"
7104,"Lieshan government, Huaibei (淮北烈山区政府)"
7115,"Anqing University, Anqing (安庆安庆大学)"
7116,"Yan'an Road No. 89, Huangshan (黄山延安路89号)"
7096,"High-tech zone, Bangbu (蚌埠高新区)"
7103,"Monitoring station, Huaibei (淮北监测站)"
71,"Bend, Oregon, USA"
7126,"West Anhui University, Lu'an (六安皖西学院)"
7106,"No4 middle school, Tongling (铜陵市第四中学)"
7113,"Mashan museum, Anqing (安庆马山宾馆)"
7128,"BDA, Lu'an (六安开发区)"
7121,"BDA, Fuyang (阜阳开发区)"
7135,"Jingtingshan sub-station, Xuancheng (宣城敬亭山子站)"
7118,"Huangshan District Government Building 5, Huangshan (黄山黄山区政府5号楼)"
7109,"Ninth Middle School, Tongling (铜陵市第九中学)"
7132,"Chizhou College, Chizhou (池州池州学院)"
7148,"cāng mén jiē zi zhàn, Jiuquan (酒泉仓门街子站)"
7147,"bówùguǎn, Pingliang (平凉博物馆)"
7130,"sānguó lǎnshèng gōng, Bozhou (亳州三国揽胜宫)"
7142,"Monitoring station, Wuwei (武威监测站)"
7152,"City EPA, Qingyang (庆阳市环保局)"
7179,"Ningde Stations, Ningde (宁德宁德市监测站)"
7159,"hán jiāng qū liù zhōng, Putian (莆田涵江区六中)"
7176,"lóngyán xuéyuàn, Longyan (龙岩龙岩学院)"
7160,"xiù yǔ qū zhèngfǔ, Putian (莆田秀屿区政府)"
7138,Name not available
7171,"Nanping Aluminum Co., Ltd., Nanping (南平南平铝业有限公司)"
7162,"sān gāng, Sanming (三明三钢)"
7189,"City EPA station, Qinzhou (钦州市环保站)"
7158,"Putian City Stations, Putian (莆田莆田市监测站)"
72,"Burns, Oregon, USA"
7200,"Blood Center, Baise (百色市中心血站)"
7198,"nanjiang No1 middle school, Yulin (玉林南江一中)"
7191,"gǎng qū yī xiǎo, Qinzhou (钦州港区一小)"
7185,"lóng xīn, Wuzhou (梧州龙新)"
7188,"dàhǎi huāyuán, Fangchenggang (防城港大海花园)"
7205,"shì jí kòng zhōngxīn, Hechi (河池市疾控中心)"
7194,"guì chéngzi zhàn, Guigang (贵港贵城子站)"
718,"Hanbei road, Tianjin (天津汉北路)"
7204,"City EPA station, Hechi (河池市环保站)"
7201,"CPPCC Building, Hezhou (贺州环保小区)"
7225,"Dehong Stations, Dehong (德宏州德宏州监测站)"
7224,"dàlǐ gǔchéng, Dali (大理州大理古城)"
7221,"Jinghong City Jiangnan, Xishuangbanna (西双版纳州景洪市江南)"
7223,"Dali City Environmental Monitoring Station, Dali (大理州大理市环境监测站)"
7210,"Monitoring station, Zhaotong (昭通监测站)"
7219,"State Water Authority, Wenshan (文山州州水务局)"
7229,"City EPA, Turpan (吐鲁番地区市环保局)"
7206,Name not available
7218,"Bureau of Meteorology, Lincang (临沧市气象局)"
7208,"City EPA, Baoshan (保山市环保局)"
7232,"hāmì shīfàn xuéxiào, Kumul (哈密地区哈密师范学校)"
7236,"TV station, Aksu (阿克苏地区电视台)"
7237,"Art Center, Aksu (阿克苏地区艺术中心)"
7245,"New Government Area, Yili (伊犁哈萨克州新政府片区)"
7247,"dōng mén wài xiǎo yóuyuán, Tacheng (塔城地区东门外小游园)"
725,"Zhejiang Agricultural University, Hangzhou (杭州市浙江农大)"
7228,"Diqing station, Diqing (迪庆州迪庆州站)"
7230,"dìqū huánbǎo jú, Turpan (吐鲁番地区地区环保局)"
7249,"City Station, Altay (阿勒泰地区市站)"
726,"Xiasha, Hangzhou (杭州市下沙)"
7235,"New government center, Sanji (昌吉州新区政务中心)"
7246,"No.2 water factory, Yili (伊犁哈萨克州第二水厂)"
7252,"Agricultural Water Tower, Wujiaqu (五家渠农水大厦)"
7261,"Star Electromechanical, Hegang (鹤岗斯达机电)"
7282,"Yī shāngchǎng, Siping (四平一商场)"
7250,"àiqīng shīgē guǎn, Shihezi (石河子艾青诗歌馆)"
7260,"Harbin Branch, Hegang (鹤岗哈啤分公司)"
7262,"Dongshan mills, Hegang (鹤岗东山纸板厂)"
7272,"Power plant, Jiamusi (佳木斯发电厂)"
7266,"Environment protection office, Shuangyashan (双鸭山环保局)"
7271,"jiā fǎng, Jiamusi (佳木斯佳纺)"
7287,"Railway, Tonghua (通化铁路)"
727,"Yunqi, Hangzhou (杭州市云栖)"
7284,"Environment protection office, Liaoyuan (辽源环保局)"
7293,"City EPA, Baicheng (白城市环保局)"
7286,"guāngmíng, Tonghua (通化光明)"
7279,"rén hé dōng jiē, Suihua (绥化人和东街)"
729,"Chengxiang town, Hangzhou (杭州市城厢镇)"
7299,"zhōnghǎi bó wān xuéxiào, Wuhai (乌海中海勃湾学校)"
7291,"Jiangbei, Songyuan (松原江北)"
7303,"District Environmental Protection Bureau, Hulunbuir (呼伦贝尔区环保局)"
7288,"xǐ fēng, Baishan (白山喜丰)"
7297,"Juying primary school, Wuhai (乌海聚英学校)"
731,"Linping town, Hangzhou (杭州市临平镇)"
73,"Cave Junction, Oregon, USA"
7289,"Environment protection office, Baishan (白山环保局)"
7298,Name not available
7307,"City Environmental Building, Bayannur (巴彦淖尔市环保大楼)"
